,Country Name,Country Code,year,Balance des transactions courantes en pourcentage du PIB,Cours des actions,Emploi,"Importations de biens et services, volume",M3,Prix à la consommation,"Produit intérieur brut, volume",Taux de change nominal,Taux de chômage,tariff,tariff_lag1,delta_tariff
455,Estonia,EST,1999,-4.320171904261441,-35.8527412476635,,-5.729340384827197,,57.3077777587886,-0.4250274855622515,0.938068547416667,11.35,0.0,0.0,0.0
456,Estonia,EST,2000,-5.089207661678278,31.6497314366069,585.275,-5.352183505277848,,59.610684805086,10.087636844359224,1.08449332975,14.4583333333333,0.98,0.0,0.98
457,Estonia,EST,2001,-7.073179702992828,-8.41486046831324,589.625,12.365438070203451,,63.0372737682224,5.880745668218597,1.11705258641667,13.0416666666667,1.02,0.98,0.04
458,Estonia,EST,2002,-11.255330234316911,33.6962843901859,589.875,13.286068287617042,,65.2889101567173,6.933000696662831,1.06168699066667,11.3333333333333,0.91,1.02,-0.1099999999999999
459,Estonia,EST,2003,-12.905242214521458,39.6559870141413,602.95,14.002836880698904,,66.1605113393604,7.59630326923141,0.885585899333333,10.35,0.89,0.91,-0.02
460,Estonia,EST,2004,-12.209685164648423,41.4819926041053,,16.135792619091045,,68.177157212927,6.80069936763621,0.805003962583333,10.0833333333333,2.24,0.89,1.35
461,Estonia,EST,2005,-8.543068739341123,72.2514477279076,615.55,16.699348590129247,,70.9585903987148,9.52305256538748,0.804250337666667,7.975,2.46,2.24,0.2199999999999997
462,Estonia,EST,2006,-15.028566431755124,11.1029102514411,651.7,20.702752662971264,,74.1074632987541,9.762571700567518,0.796689056916667,5.94166666666667,2.3,2.46,-0.1600000000000001
463,Estonia,EST,2007,-15.244909596632796,31.9724078891862,657.6,12.981952837997053,,78.9995385640798,7.570921189398321,0.73075726775,4.6,2.24,2.3,-0.0599999999999996
464,Estonia,EST,2008,-8.7140241860322,-40.4000768657521,656.0,-6.157833547469051,,87.1857535932186,-5.125313131182092,0.683499397083333,,1.72,2.24,-0.5200000000000002
465,Estonia,EST,2009,2.580220031358946,-36.32332980502,593.875,-30.60556144516524,,87.1173927161485,-14.630220230307485,0.719480057333333,13.475,1.85,1.72,0.1300000000000001
466,Estonia,EST,2010,1.6534506039869858,72.4992713566598,567.975,21.256932804063837,,89.7065609351768,2.449747118974722,0.754595780083334,16.5833333333333,2.13,1.85,0.2799999999999998
467,Estonia,EST,2011,1.22307450232494,12.0655685124516,603.225,27.188324678162857,,94.1756532736315,7.606975594767054,0.719158754470168,12.35,1.59,2.13,-0.5399999999999998
468,Estonia,EST,2012,-1.791631590561645,-2.53370608498331,614.925,9.688149349179222,,97.879958299865,3.67201952512073,0.778006210395884,9.90833333333333,1.46,1.59,-0.1300000000000001
469,Estonia,EST,2013,-0.0478246091113808,28.3572228237928,621.35,2.445979693068539,,100.601575718216,1.756492714687596,0.753297658306669,8.49166666666667,1.49,1.46,0.03
470,Estonia,EST,2014,0.5861557932659254,-3.37074061515711,624.825,2.613129621170143,,100.494761847794,3.3227902019696542,0.753695140645586,7.31666666666667,2.03,1.49,0.5399999999999998
471,Estonia,EST,2015,1.417814015078601,9.48751120355809,640.9,-2.138055915079089,,100.0,1.8381550737001624,0.901451643908024,6.39166666666667,2.02,2.03,-0.0099999999999997
472,Estonia,EST,2016,0.9116551252753556,13.8415008514401,644.625,6.058350155334091,,100.148684907627,3.0930191700489607,0.904281526915114,6.83333333333333,2.09,2.02,0.0699999999999998
473,Estonia,EST,2017,1.790791744998929,19.2097687138284,658.575,3.5201293117105266,,103.571001315947,5.634672413475045,0.887107173889516,5.80833333333333,1.96,2.09,-0.1299999999999999
474,Estonia,EST,2018,0.6254957034995087,6.23255899975176,664.75,6.48579378568981,,107.130039478406,3.6996946927921774,0.847324485146496,5.39166666666667,1.83,1.96,-0.1299999999999999
475,Estonia,EST,2019,2.040787595314004,0.0982972742594356,671.35,3.6723909160122266,,109.569668278844,3.726650988411274,0.893348371188594,4.48333333333333,1.84,1.83,0.01
476,Estonia,EST,2020,-2.16601376414456,-3.07706818596864,,0.839435749771395,,109.08259702972,-2.883809564581484,0.877541570440429,6.88333333333333,1.48,1.84,-0.3600000000000001
477,Estonia,EST,2021,-3.896748623912328,42.9310413845557,654.225,23.53947874496652,,114.158392152171,8.25488395702159,0.845553392731664,6.20833333333333,1.39,1.48,-0.09
478,Estonia,EST,2022,-2.969899925601996,5.52217004478675,680.85,5.055394923072931,,136.303136484738,-1.2261708180033897,0.950882523746784,5.575,1.33,1.39,-0.0599999999999998
479,Finland,FIN,1988,,31.8669877009175,,,,58.1257388453521,,0.70406549462107,4.20833333333333,6.26,,
480,Finland,FIN,1989,,8.14251875246744,2494.0,,,61.9579168026765,,0.721209450591713,3.10833333333333,,6.26,
481,Finland,FIN,1990,,-27.1972255179337,2493.0,,,65.7680568522323,,0.642903955163341,3.16666666666667,6.37,,
482,Finland,FIN,1991,,-27.6670427479002,2365.0,-13.320818993986167,,68.6028018398129,,0.68001321957102,6.60833333333333,,6.37,
483,Finland,FIN,1992,,-19.4280762564991,2196.0,0.6978143172247795,,70.6055393078368,,0.754461605219208,11.7083333333333,,,
484,Finland,FIN,1993,,59.4644009464401,2061.0,1.3620614122426318,,72.1522621142855,,0.962163883436797,16.3416666666667,,,
485,Finland,FIN,1994,,49.4233492952047,2045.0,12.80892695768339,,72.9376815975034,,0.878431524247934,16.5833333333333,,,
486,Finland,FIN,1995,4.163325363350455,3.52064996614759,2090.0,8.19198216711365,,73.5147909492044,,0.734496296782172,15.4,,,
487,Finland,FIN,1996,3.8670389833340657,6.59254414650096,2119.0,7.23368637929368,,73.9773446366109,,0.77235960372682,14.5666666666667,,,
488,Finland,FIN,1997,5.124037414801673,56.9231398535608,,11.87931552086462,,74.8595662390814,,0.872421609009042,12.6416666666667,,,
489,Finland,FIN,1998,5.114736759282501,41.5739123634752,,8.471301687820327,,75.9072043920153,,,11.3583333333333,,,
490,Finland,FIN,1999,4.911548750932628,72.1498011489174,,4.287057193746279,,76.7894259944859,,0.938562898111359,10.2166666666667,,,
491,Finland,FIN,2000,7.2352381086599955,91.0018503069584,,14.861114405674035,,79.1254344024334,,1.0850960701302,9.78333333333333,2.41,,
492,Finland,FIN,2001,8.146263742175547,-42.4571309763067,2367.025,1.3836685803973323,,81.165636861212,,1.11663108833636,9.125,3.37,2.41,0.96
493,Finland,FIN,2002,8.102501298095076,-22.5557705188498,2372.35,4.291941660555693,,82.4409282494724,,1.06106513282085,9.075,2.45,3.37,-0.92
494,Finland,FIN,2003,4.68093800615724,-14.4810897499128,2364.925,4.107502099650381,,83.1642967359882,,0.885163216727309,9.00833333333333,2.52,2.45,0.0699999999999998
495,Finland,FIN,2004,5.713384158745048,7.48859731636914,,8.123522569509595,,83.3199165744729,,0.804862094234843,8.825,2.24,2.52,-0.2799999999999998
496,Finland,FIN,2005,3.425677028516712,17.2732699548097,2400.825,11.183023320377568,,83.8397255343646,,0.804619415077062,8.4,2.46,2.24,0.2199999999999997
497,Finland,FIN,2006,3.882403360480167,24.8976063584884,2443.475,6.588947672331722,,85.1532145677363,,0.796697220760242,7.71666666666667,2.3,2.46,-0.1600000000000001
498,Finland,FIN,2007,4.145938634781865,24.3963219173454,,7.382245713700054,,87.2911275688626,,0.730485427146717,6.86666666666667,2.24,2.3,-0.0599999999999996
499,Finland,FIN,2008,1.85524296986928,-23.9905471050509,2530.875,7.965530876317474,,90.840342616484,,0.683982339822683,,1.72,2.24,-0.5200000000000002
500,Finland,FIN,2009,1.962536854040457,-32.8148574395276,2457.275,-16.997335286614554,,90.840342616484,,0.719800423489554,8.36666666666667,1.85,1.72,0.1300000000000001
501,Finland,FIN,2010,1.530337423232189,21.5465407230592,2447.475,6.297547319091966,,91.9160148674854,,0.755043518257105,8.54166666666666,2.13,1.85,0.2799999999999998
502,Finland,FIN,2011,-1.1684731493427152,-5.85428315810311,2473.675,6.210726707985624,,95.0566095669036,,0.719158754470168,7.96666666666667,1.59,2.13,-0.5399999999999998
503,Finland,FIN,2012,-2.281911821805351,-14.3606409125316,2483.225,1.1253065955095527,,97.7261150614092,,0.778006210395884,7.80833333333334,1.46,1.59,-0.1300000000000001
504,Finland,FIN,2013,-2.244703008925949,16.3613230827397,2456.725,0.1279368844703259,,99.1707886231416,,0.753297658306669,8.3,1.49,1.46,0.03
505,Finland,FIN,2014,-1.5596764445014175,16.2726793350191,2447.25,-0.8984068252299192,,100.203354880414,,0.753695140645586,8.75,2.03,1.49,0.5399999999999998
506,Finland,FIN,2015,-0.9223526612048932,12.8679219066671,2436.8,2.1354320556555364,,99.995,,0.901451643908024,9.45833333333334,2.02,2.03,-0.0099999999999997
507,Finland,FIN,2016,-1.7399874769696797,-3.50215577010999,2448.1,5.658268462023974,,100.351666666667,,0.904281526915114,8.91666666666667,2.09,2.02,0.0699999999999998
508,Finland,FIN,2017,-0.7295652290789348,15.2513723798634,2473.2,4.335975905713696,,101.108333333333,,0.887107173889516,8.76666666666667,1.96,2.09,-0.1299999999999999
509,Finland,FIN,2018,-1.7494330119151758,3.44898111405491,2539.925,5.834078845350975,,102.204166666667,,0.847324485146496,7.43333333333334,1.83,1.96,-0.1299999999999999
510,Finland,FIN,2019,0.1242007974443312,-3.31779714925257,2565.6,2.374726686653303,,103.250833333333,,0.893348371188594,6.74166666666667,1.84,1.83,0.01
511,Finland,FIN,2020,0.2124221013597199,1.63218613371661,,-6.120022458798016,,103.550833333333,,0.877541570440429,7.725,1.48,1.84,-0.3600000000000001
512,Finland,FIN,2021,-0.1351259877477466,27.6640159796715,2573.35,6.9950981541853325,,105.823333333333,,0.845553392731664,7.675,1.39,1.48,-0.09
513,Finland,FIN,2022,-2.4354911602588465,-10.2506802621833,2640.2,9.25810234658424,,113.361666666667,,0.950882523746784,6.76666666666667,1.33,1.39,-0.0599999999999998
514,France,FRA,1988,,-7.51983758083892,21521.37771,8.785634044570452,,63.1302434975097,4.814209286633106,0.908142606908685,10.0666666666667,,,
515,France,FRA,1989,,44.1088070794415,21842.0,8.109242203992201,,65.3387299391256,4.405176428460676,0.972648867735741,9.675,,,
516,France,FRA,1990,,-4.33008011644234,23064.45688,4.944368699926605,,67.4258333333334,2.8296205878827023,0.830229725424075,9.36666666666667,,,
517,France,FRA,1991,,-5.6366931692944,23089.35029,3.1351274814046035,,69.5925,1.2366689466497292,0.859942038883646,9.625,,,
518,France,FRA,1992,,3.31648830975986,22984.28713,1.75016885067918,,71.2375,1.516067423688135,0.807019362549679,10.6416666666667,,,
519,France,FRA,1993,,11.2374866150804,22683.1975,-3.379062922741503,,72.7366666666667,-0.3590040007509514,0.863214611120343,11.825,,,
520,France,FRA,1994,,6.02912468291881,22713.89388,8.767309417832136,,73.9408333333333,2.3836608611014416,0.846405836561441,12.275,,,
521,France,FRA,1995,,-10.214579303675,22914.759,7.03913001290917,,75.2691666666667,2.3047988736860714,0.760845096045422,11.95,,,
522,France,FRA,1996,,13.8609542146613,22973.49288,2.297131153897713,,76.7616666666667,1.3970738362579207,0.779898682383144,12.4,,,
523,France,FRA,1997,,29.1176856646536,23104.053,7.774779416001197,,77.6858333333334,2.527061633935696,0.88989318913689,12.3333333333333,,,
524,France,FRA,1998,,30.7597411815347,23520.51013,12.160037965826996,,78.1916666666666,3.4525943427961616,,12.05,,,
525,France,FRA,1999,3.329481717947928,22.0511911782628,24005.29525,6.705940559562384,,78.6116666666667,3.399308088094408,0.938562898111359,11.3166666666667,,,
526,France,FRA,2000,1.0983382236200665,37.0903562015195,24628.80888,14.746791515301284,,79.9291666666667,4.141053492084692,1.0850960701302,9.55833333333334,2.41,,
527,France,FRA,2001,1.5255712071545584,-19.1110550185953,25098.79763,2.296421806218288,,81.2358333333333,1.8994711755056417,1.11663108833636,8.74166666666667,3.37,2.41,0.96
528,France,FRA,2002,1.0969324122132331,-21.7433615655845,,2.3385806953542807,,82.7983333333333,1.0677446341014951,1.06106513282085,,2.45,3.37,-0.92
529,France,FRA,2003,0.7700690525707865,-16.3764003984913,24704.825,0.6769724553189921,,84.5358333333333,0.967831690385298,0.885163216727309,8.508333333333333,2.52,2.45,0.0699999999999998
530,France,FRA,2004,0.4621526400591319,19.4827208536731,,6.0045893574769975,,86.3466666666666,2.868248965451573,0.804862094234843,8.875,2.24,2.52,-0.2799999999999998
531,France,FRA,2005,0.0267113442048469,17.7325613140785,24984.175,6.250503021183435,,87.8541666666667,1.88856964804238,0.804619415077062,8.891666666666666,2.46,2.24,0.2199999999999997
532,France,FRA,2006,0.186371485882642,21.5077836542137,25150.15,5.769597342850176,,89.3258333333333,2.714062951568819,0.796697220760242,8.85,2.3,2.46,-0.1600000000000001
533,France,FRA,2007,-0.2046601166167179,13.1366766314349,25586.675,5.473330297026264,,90.655,2.5304253911803123,0.730485427146717,8.025,2.24,2.3,-0.0599999999999996
534,France,FRA,2008,-0.7831697233913606,-24.8723619249437,25926.425,1.2644584683890423,,93.205,0.3801714358491284,0.683982339822683,7.441666666666667,1.72,2.24,-0.5200000000000002
535,France,FRA,2009,-0.530387202644733,-22.639371705691,25674.375,-8.92941837508974,,93.2866666666666,-2.8245515371478027,0.719800423489554,9.125,1.85,1.72,0.1300000000000001
536,France,FRA,2010,-0.6773660849365849,14.4719899918522,25730.675,8.602158554720445,,94.715,2.000324760390497,0.755043518257105,9.283333333333331,2.13,1.85,0.2799999999999998
537,France,FRA,2011,-0.8238053598290177,-1.94631095244769,25758.825,5.86988632053306,,96.715,2.437576537290068,0.719158754470168,9.2,1.59,2.13,-0.5399999999999998
538,France,FRA,2012,-1.0209032069273254,-5.49108326610287,25804.225,0.3309618856413643,,98.605,0.1838352649730013,0.778006210395884,9.758333333333333,1.46,1.59,-0.1300000000000001
539,France,FRA,2013,-0.692039731904263,18.675472353883,,2.74596088837268,,99.4566666666666,0.7817520605252055,0.753297658306669,10.3,1.49,1.46,0.03
540,France,FRA,2014,-0.9369315045462324,11.2383573893725,26376.0,4.26436616934075,,99.9616666666666,0.9978373424042204,0.753695140645586,10.266666666666666,2.03,1.49,0.5399999999999998
541,France,FRA,2015,-0.3691194228455108,12.1580893777811,26441.8,5.819408163108324,,99.9991666666667,1.0667590565272818,0.901451643908024,10.358333333333334,2.02,2.03,-0.0099999999999997
542,France,FRA,2016,-0.5428674677040514,-7.63671794067744,26579.675,3.800563933405576,,100.1825,0.86002677554462,0.904281526915114,10.058333333333334,2.09,2.02,0.0699999999999998
543,France,FRA,2017,-0.4063294920441573,17.950406777721,26802.975,4.453762853492927,,101.216666666667,2.0836148599739865,0.887107173889516,9.416666666666666,1.96,2.09,-0.1299999999999999
544,France,FRA,2018,-0.5437011027236626,2.60543324240375,27021.375,3.160596095704081,,103.09,1.6459087239588726,0.847324485146496,9.016666666666667,1.83,1.96,-0.1299999999999999
545,France,FRA,2019,0.8799299949578283,1.70533968131832,27132.175,1.936112826178795,,104.2325,2.027450537733948,0.893348371188594,8.441666666666666,1.84,1.83,0.01
546,France,FRA,2020,-2.114178827630801,-7.08488304786012,,-12.237924932029376,,104.729166666667,-7.440649595001268,0.877541570440429,8.03333333333333,1.48,1.84,-0.3600000000000001
547,France,FRA,2021,0.2294756729931177,25.6036976620956,27727.6,8.263639674894764,,106.449166666667,6.882342147152275,0.845553392731664,7.875,1.39,1.48,-0.09
548,France,FRA,2022,-1.484849565234709,-1.13720714970272,28341.1,9.046576787985126,,112.008333333333,2.716758496423412,0.950882523746784,7.316666666666667,1.33,1.39,-0.0599999999999998
549,Germany,DEU,1988,,-16.6556687929223,,5.469961807066139,,59.6328546230795,3.704255962562335,0.897905237162739,,,,
550,Germany,DEU,1989,,28.5027271127793,,8.601538421328813,,61.2909839566595,3.905284181117144,0.961220215117538,,,,
551,Germany,DEU,1990,,17.7798822509242,,10.770221471150782,,62.9436768006212,5.2436528159337685,0.82618376852794,,,,
552,Germany,DEU,1991,-1.2215640702955488,-9.84577678320593,36870.75,10.893013031652709,,65.4910288078316,5.116413850863776,0.848135233293964,5.525,,,
553,Germany,DEU,1992,-1.0113399153775335,,36389.75,2.823801443676729,,68.8028970737547,2.0171585850452773,0.798612353834434,6.56666666666666,,,
554,Germany,DEU,1993,-0.8261030857295105,5.76859476336487,35988.5,-8.175704974306441,,71.8815351801058,-0.9799498273989736,0.845323127947385,7.79166666666667,,,
555,Germany,DEU,1994,-1.3671239800300383,14.8854193165437,35756.0,8.010987486528903,,73.8173455045538,2.5969472501427027,0.829788376290373,8.45,,,
556,Germany,DEU,1995,-1.1624841832967987,-2.42371122131243,35780.0,6.484422156987312,,75.0767883662429,1.5118865960907673,0.732689787285534,8.25,,,
557,Germany,DEU,1996,-0.5984148943821118,12.9485961204798,35636.75,3.960198219805782,,76.1651957775791,1.031101212345042,0.769336632870274,8.94166666666667,,,
558,Germany,DEU,1997,-0.4254509101381866,37.0068226528819,35508.0,9.226647654166792,,77.6423201215354,1.8543842312089929,0.886656815776422,9.675,,,
559,Germany,DEU,1998,-0.5154046575876163,27.8263366766161,,9.335204979747948,,78.349784938904,2.102230088917474,,9.45,,,
560,Germany,DEU,1999,-1.2203609883331048,3.5883892400903,36042.37867,8.757211783974034,,78.8084709193956,2.1262947087646773,0.938562898111359,8.625,,,
561,Germany,DEU,2000,-1.6298640884865518,26.9974320461263,36235.4953075,10.587078367836396,,79.9435243626463,2.879663142560311,1.0850960701302,8.00833333333333,2.41,,
562,Germany,DEU,2001,-0.2586860858007539,-24.5316851703483,36346.1742625,0.7285651353633018,,81.5294894477362,1.6391442504416276,1.11663108833636,7.85833333333333,3.37,2.41,0.96
563,Germany,DEU,2002,1.8478708687947825,-23.3550232185286,36061.3751625,-3.113697020189641,,82.6878659069441,-0.2342485124010919,1.06106513282085,8.68333333333333,2.45,3.37,-0.92
564,Germany,DEU,2003,1.4323825409821982,-22.4439670335193,35753.57936,4.925345953494612,,83.5430431587082,-0.5298010472000739,0.885163216727309,9.80833333333333,2.52,2.45,0.0699999999999998
565,Germany,DEU,2004,4.464403262230365,23.0109425495897,,6.876355170891144,,84.9346497774882,1.1651135340393173,0.804862094234843,10.5,2.24,2.52,-0.2799999999999998
566,Germany,DEU,2005,4.645160461157667,15.6851448249524,36361.15,5.987416711477496,,86.248513009744,0.8884495907971071,0.804619415077062,11.2833333333333,2.46,2.24,0.2199999999999997
567,Germany,DEU,2006,5.704422832301607,24.7386799245281,37172.1,10.63960155443558,,87.6090222739143,3.857558046494826,0.796697220760242,10.275,2.3,2.46,-0.1600000000000001
568,Germany,DEU,2007,6.630653960952153,24.229897015409,37988.35,5.957491998934241,,89.6225759848864,2.892054574026636,0.730485427146717,8.54166666666667,2.24,2.3,-0.0599999999999996
569,Germany,DEU,2008,5.6384139494262655,-20.4733693037196,38540.85,1.672709768545546,,91.9782005965641,0.8879026552360568,0.683982339822683,7.425,1.72,2.24,-0.5200000000000002
570,Germany,DEU,2009,5.84762606004022,-24.7245058193238,,-10.07358345244748,,92.2658511267029,-5.550055196784124,0.719800423489554,7.341666666666666,1.85,1.72,0.1300000000000001
571,Germany,DEU,2010,5.747183351830033,21.0443809763385,,12.481239975054256,,93.2842894901675,4.143614781755462,0.755043518257105,6.575,2.13,1.85,0.2799999999999998
572,Germany,DEU,2011,6.280904871771371,4.84955850896669,38785.875,6.677467142843339,,95.2200998146155,3.757863432245364,0.719158754470168,5.525,1.59,2.13,-0.5399999999999998
573,Germany,DEU,2012,7.2010874500828725,0.358224540556461,39125.95,-0.4169014460641204,,97.1325871231064,0.4661940600419008,0.778006210395884,5.08333333333333,1.46,1.59,-0.1300000000000001
574,Germany,DEU,2013,6.765741985105592,18.462676034288,39529.725,1.785232274313837,,98.5941627897579,0.3942922768128519,0.753297658306669,4.941666666666666,1.49,1.46,0.03
575,Germany,DEU,2014,7.322500111370488,11.9064174819658,39869.525,3.463775693196669,,99.488211734784,2.177455674976561,0.753695140645586,4.70833333333333,2.03,1.49,0.5399999999999998
576,Germany,DEU,2015,8.29584040078626,13.0896339967842,40208.725,5.326973069124223,,100.0,1.6630066345897576,0.901451643908024,4.3583333333333325,2.02,2.03,-0.0099999999999997
577,Germany,DEU,2016,8.991881551756816,-8.106662211162,41265.125,3.7419459446061065,,100.491748624771,2.217077705662218,0.904281526915114,3.9,2.09,2.02,0.0699999999999998
578,Germany,DEU,2017,8.100339235098222,19.1952320928127,41661.425,4.137106943250379,,102.008668111352,2.8055960997214755,0.887107173889516,3.5250000000000004,1.96,2.09,-0.1299999999999999
579,Germany,DEU,2018,8.463261284705705,-1.51029795273002,41912.8,5.020835685166235,,103.775629271545,1.1332209176857613,0.847324485146496,3.191666666666667,1.83,1.96,-0.1299999999999999
580,Germany,DEU,2019,7.959966198681753,-4.96165983359372,,3.471546466182675,,105.275879313219,0.9728948748426128,0.893348371188594,2.95,1.84,1.83,0.01
581,Germany,DEU,2020,6.315148088170925,-0.564738033006797,,-8.143111732844375,,105.428393042127,-4.127319015553214,0.877541570440429,3.625,1.48,1.84,-0.3600000000000001
582,Germany,DEU,2021,7.005162586221722,20.7799636918344,40857.525,9.32749943369439,,108.661530428752,3.9124996988672,0.845553392731664,3.6,1.39,1.48,-0.09
583,Germany,DEU,2022,,-14.6919944522077,41937.1,,,116.129374935903,,0.950882523746784,3.141666666666666,1.33,1.39,-0.0599999999999998
584,Greece,GRC,1988,,33.5299440512447,3651.16248,7.336515943073297,,21.6071175273281,4.287889039242209,0.415718537539741,,,,
585,Greece,GRC,1989,,22.8180486886227,3663.06687,10.472873746485954,,24.5576913436666,3.7989619657772993,0.475666495475666,,,,
586,Greece,GRC,1990,,188.033898537822,3713.21046,8.361502525732062,,29.5756852730378,0.0003906417853828,0.46434739545121,,,,
587,Greece,GRC,1991,,-1.63733833796694,3628.27206,5.839364890205244,,35.3298853247664,3.1016836595179704,0.534304377598435,,,,
588,Greece,GRC,1992,,-21.3597369866555,3680.0391,1.0762836752603782,,40.939235109949,0.6971545485545237,0.558967571533382,,,,
589,Greece,GRC,1993,,2.75131351209767,3715.36318,0.6290647576298873,,46.8390978896547,-1.5991270647552336,0.672252090975789,,,,
590,Greece,GRC,1994,,14.7546785028791,3786.157,1.49771273218615,,51.9324186002666,1.9998470480269328,0.710909904622157,,,,
591,Greece,GRC,1995,,-3.75428821322852,3820.51027,8.946869937607262,,56.5723277994504,2.0998134957825663,0.679613206162876,,,,
592,Greece,GRC,1996,,5.36939115763864,3868.2831,6.998093709240512,,61.2081746914793,2.3584020418631946,0.706262631450232,,,,
593,Greece,GRC,1997,,57.9423437043654,3853.33532,14.168502977167217,,64.596661155166,3.637608174839867,0.801017534849596,,,,
594,Greece,GRC,1998,,47.8839596012335,4017.9,9.243973553447509,,67.6754837477428,3.363683540123597,,,,,
595,Greece,GRC,1999,,103.013168337441,4031.3,15.036463423802726,,69.4598415613419,3.419671382930176,0.897116923453167,11.9833333333333,,,
596,Greece,GRC,2000,,-5.71771265407481,,15.074178158290296,,71.6486444751708,4.477200260379316,,11.2333333333333,2.41,,
597,Greece,GRC,2001,,-34.868638728547,4202.175,1.4195578954235308,,74.0660456727776,4.650414147230562,1.11663108339447,10.675,3.37,2.41,0.96
598,Greece,GRC,2002,-6.893150180606017,-23.7040760666749,4264.775,-5.940950877361506,,76.7541712830524,4.683137135241194,1.06106513282085,10.3333333333333,2.45,3.37,-0.92
599,Greece,GRC,2003,-8.421732499173075,-11.4151719999335,,6.371754428635119,,79.4640930387748,5.79682308542361,0.885163216727309,9.74166666666667,2.52,2.45,0.0699999999999998
600,Greece,GRC,2004,-7.50489799273424,27.6391450817232,,6.994154474015523,,81.7676362870032,5.3778662069547725,0.804862094234843,10.6083333333333,2.24,2.52,-0.2799999999999998
601,Greece,GRC,2005,-8.899891209764457,29.3492749925964,4443.5,0.1421025837440638,,84.6663587217127,1.1835062537048646,0.804619415077062,10.0083333333333,2.46,2.24,0.2199999999999997
602,Greece,GRC,2006,-11.55036532234962,26.6549741955764,4527.525,9.784435105759316,,87.3722498013572,6.4433977312990445,0.796697220760242,9.03333333333333,2.3,2.46,-0.1600000000000001
603,Greece,GRC,2007,-14.815602372141324,21.9518472511294,4563.975,12.9202100327832,,89.9016773242016,3.506870050430035,0.730485427146717,8.41666666666666,2.24,2.3,-0.0599999999999996
604,Greece,GRC,2008,-14.758124760273311,-30.1151605951222,,3.228193032622113,,93.6351109081539,0.0574738546767061,0.683982339822683,7.76666666666667,1.72,2.24,-0.5200000000000002
605,Greece,GRC,2009,-12.261315587308726,-36.0931106760201,4555.95,-19.63381692407125,,94.7681649939268,-4.119276164047598,0.719800423489554,9.75,1.85,1.72,0.1300000000000001
606,Greece,GRC,2010,-9.495420759584691,-21.3679606296165,4389.675,-4.265604873596813,,99.234571159544,-5.693741532327962,0.755043518257105,12.9583333333333,2.13,1.85,0.2799999999999998
607,Greece,GRC,2011,-8.845733678102397,-31.7879655294599,4054.325,-9.782213544157388,,102.538953543403,-9.87677877198603,0.719158754470168,18.0916666666667,1.59,2.13,-0.5399999999999998
608,Greece,GRC,2012,-3.619979623240472,-38.9877400998341,3694.975,-5.49236143091778,,104.078596210065,-8.331134344575613,0.778006210395884,24.8083333333333,1.46,1.59,-0.1300000000000001
609,Greece,GRC,2013,-1.4746847851867757,40.3807326556425,3513.15,-3.609661347397078,,103.119749356923,-2.2721166578956864,0.753297658306669,27.825,1.49,1.46,0.03
610,Greece,GRC,2014,-1.020093011410216,14.9831106305837,3536.25,6.837216748698827,,101.766568272543,0.7922248264452695,0.753695140645586,26.65,2.03,1.49,0.5399999999999998
611,Greece,GRC,2015,-1.1294923116992892,-35.5620725206652,3610.675,8.177098382535435,,100.0,-0.2283016053434998,0.901451643908024,24.9833333333333,2.02,2.03,-0.0099999999999997
612,Greece,GRC,2016,-2.0542503995055816,-22.1224878594181,3673.55,2.129842456792685,,99.1743424101528,-0.0317952842078028,0.904281526915114,23.875,2.09,2.02,0.0699999999999998
613,Greece,GRC,2017,-2.327222751182195,28.5295210501128,3752.675,7.14852256840235,,100.286343677309,1.4731246696129734,0.887107173889516,21.8416666666667,1.96,2.09,-0.1299999999999999
614,Greece,GRC,2018,-3.199327950125734,0.800575037177181,3827.95,8.25082788251001,,100.913755610096,2.0646724761320097,0.847324485146496,19.7416666666667,1.83,1.96,-0.1299999999999999
615,Greece,GRC,2019,-1.5817341462866987,6.80156187402564,3911.025,2.819819127681429,,101.169060094901,2.277180701206888,0.893348371188594,17.8833333333333,1.84,1.83,0.01
616,Greece,GRC,2020,-4.939945100630492,-13.6535945800228,,-7.2954894731895,,99.9064988481356,-9.196231624975551,0.877541570440429,17.6166666666667,1.48,1.84,-0.3600000000000001
617,Greece,GRC,2021,-6.624929014128787,26.486362206249,3928.0,17.373217733605344,,101.1291802039,8.654498078108375,0.845553392731664,14.7916666666667,1.39,1.48,-0.09
618,Greece,GRC,2022,,0.7486190012418,4140.6,,,110.883353700994,,0.950882523746784,12.4583333333333,1.33,1.39,-0.0599999999999998
619,Hungary,HUN,1988,,,,,,5.50995439089789,,50.4132083333333,,,,
620,Hungary,HUN,1989,,,,,,6.45486475686371,,59.0663416666667,,,,
621,Hungary,HUN,1990,,,,,4.427785824536621,8.28608370830057,,63.2058666666667,,,,
622,Hungary,HUN,1991,,,,,20.649021033625715,11.1710944403503,,74.7692790402922,,10.07,,
623,Hungary,HUN,1992,,-10.8334023007531,4026.0,,22.58723303370209,13.8136969492582,,78.9894272005822,,,10.07,
624,Hungary,HUN,1993,,4.21384815296082,,,14.972576954848595,16.9168391096034,,91.9092944571749,,8.96,,
625,Hungary,HUN,1994,,76.0598503740648,3644.0,,12.796181709352165,20.1087217070631,,105.121027060158,,,8.96,
626,Hungary,HUN,1995,-3.857371617107957,-13.6027923917442,3575.0,,13.893438984911777,25.800588806356,,125.720324483118,,,,
