Country Code,year,delta_tariff,delta_tariff_lag1,delta_Balance_paiements_lag1,delta_Emploi_lag1,delta_IPC_lag1,delta_PIB_lag1,delta_Taux_change_lag1,delta_Chômage_lag1,dep_k0
KOR,2016,2.95,-0.3799999999999999,1.4943174020591368,280.48333333339906,0.007038489341200105,-0.09604027193087417,78.24494008406987,0.10000000000000009,0.08252751696639327
KOR,2017,-3.62,2.95,-0.5976402371069298,231.4166666666024,0.009669952341994303,0.08252751696639327,29.2801133226601,0.08333333333332993,0.0792770420963993
KOR,2018,-0.21999999999999975,-3.62,-1.8296475319138628,315.72499999999854,0.019256716626453674,0.0792770420963993,-29.954414957019935,0.008333333333330195,-0.0778314054690803
MEX,2008,-0.54,0.020000000000000018,-0.5248971526209483,852.787249999994,0.038901908774382044,-0.8383194469023995,0.025512471767399347,0.12486043999999996,-0.7896775451188107
MEX,2012,-0.20000000000000018,0.0,-0.5545373102365656,1017.2660000000033,0.033506143140252576,-0.36704166236584657,-0.19814330180689943,-0.14730294333334015,0.031204964640086708
MEX,2013,-0.2999999999999998,-0.20000000000000018,-0.5906597400566468,1567.846749999997,0.0402923363136205,0.031204964640086708,0.7164694640504994,-0.2808037775000001,-1.4279011922181333
MEX,2014,-3.85,-0.2999999999999998,-1.0431833219265518,520.5785000000033,0.03735734184162709,-1.4279011922181333,-0.38033835352750067,-0.023302844166660286,1.0778445595789679
MEX,2015,3.43,-3.85,0.676620971432117,188.09900000000198,0.03939970868945064,1.0778445595789679,0.5356033262359006,-0.10050839999999983,0.07631692941326751
MEX,2016,-0.10000000000000053,3.43,-0.7923430090524477,1195.9202499999956,0.02684289675504381,0.07631692941326751,2.5687313009755997,-0.4760148400000004,-0.4217247662103196
MEX,2017,-3.1099999999999994,-0.10000000000000053,0.25406819981641515,983.4164999999994,0.027826309640581748,-0.4217247662103196,2.753192830165,-0.47158693833333976,0.05447518853785571
MEX,2018,-0.030000000000000027,-3.1099999999999994,0.6141312128574818,85.53100000000268,0.05865992433731382,0.05447518853785571,0.2440974816880015,-0.4623101091666597,0.05222753190020213
NLD,2007,-0.05999999999999961,-0.16000000000000014,1.7408869263864553,125.05000000000018,0.010954787259242593,0.5563849702668179,-0.007922194316820064,-0.875,0.09253666592535126
NLD,2008,-0.5200000000000002,-0.05999999999999961,-2.3886292872038375,230.10000000000036,0.016009743378003982,0.09253666592535126,-0.06621179361352492,-0.7750000000000004,-0.6018149273186466
NLD,2016,0.06999999999999984,-0.009999999999999787,-3.6483349616578042,82.35000000000036,0.005984538347257207,0.2741526949979732,0.14775650326243805,-0.4583333333333295,0.13384674352712345
NLD,2017,-0.1299999999999999,0.06999999999999984,2.7740313475319542,108.79999999999927,0.003161663337578169,0.13384674352712345,0.0028298830070899728,-0.8916666666666702,0.13773097318455996
NLD,2018,-0.1299999999999999,-0.1299999999999999,1.0926777296546817,177.625,0.01372003553093748,0.13773097318455996,-0.017174353025598,-1.125,-0.2080298155486182
NLD,2019,0.010000000000000009,-0.1299999999999999,0.3926573728049494,192.39999999999964,0.01689151123840471,-0.2080298155486182,-0.039782688743019934,-1.0083333333333302,0.01746801829639788
NZL,1998,-0.5800000000000005,-0.6799999999999997,-0.44353012027066363,10.099999999999909,0.011801594803467985,-0.14883680453864634,0.058906088703990056,0.5250000000000004,-1.1990464364666027
NZL,1999,-0.5699999999999998,-0.5800000000000005,2.532221627618283,-11.650000000000091,0.012573030885143055,-1.1990464364666027,0.35598075196638,0.8999999999999995,1.5938357901630513
NZL,2000,-0.6299999999999999,-0.5699999999999998,-2.23132634078226,27.200000000000045,-0.0011433162247147521,1.5938357901630513,0.0232061855313499,-0.6999999999999993,-0.1821457400074562
NZL,2001,1.2399999999999998,-0.6299999999999999,1.6452455062095765,33.424999999999955,0.02581620352551628,-0.1821457400074562,0.31295682077394016,-0.875,-0.49802241597932273
NZL,2002,0.2400000000000002,1.2399999999999998,2.430742834928422,45.575000000000045,0.025919377858418358,-0.49802241597932273,0.17702137926887973,-0.7000000000000002,0.7771314853474633
NZL,2003,0.3599999999999999,0.2400000000000002,-1.3606247879922866,59.875,0.026418836161475667,0.7771314853474633,-0.21838819075576987,-0.15000000000000036,-0.11401449658997342
NZL,2004,0.11000000000000032,0.3599999999999999,-0.2710349045692344,48.725000000000136,0.017383786077968644,-0.11401449658997342,-0.43980687824713005,-0.5249999999999995,0.008585310017434011
NZL,2005,-0.1800000000000006,0.11000000000000032,-2.120372919842266,69.52499999999986,0.022644168872092862,0.008585310017434011,-0.2145008448980199,-0.75,-0.6388670721520046
NZL,2006,0.3799999999999999,-0.1800000000000006,-2.510695034906769,59.524999999999864,0.029918161549903566,-0.6388670721520046,-0.08819049571805015,-0.20000000000000018,0.007021132197016833
NZL,2007,-1.8999999999999995,0.3799999999999999,-0.06685432394923918,49.100000000000364,0.03310014048978793,0.007021132197016833,0.12081501270469008,0.02499999999999991,0.4530072607081178
NZL,2011,-3.4200000000000004,3.8500000000000005,0.025769261938631605,8.799999999999727,0.022759288999173677,1.5592237079246813,-0.21244109191464,0.34999999999999964,-0.24735078699456486
NZL,2012,0.20999999999999996,-3.4200000000000004,-0.5637949214412452,31.02500000000009,0.039488973056423404,-0.24735078699456486,-0.12112260453918,-0.1999999999999993,0.5088317946163008
NZL,2013,-0.94,0.20999999999999996,-1.1188723527278257,-4.824999999999818,0.010543400633305389,0.5088317946163008,-0.031547849771,0.4499999999999993,-0.2572782224110901
NZL,2014,-0.06999999999999984,-0.94,0.8332804159675993,43.649999999999636,0.011280315338640712,-0.2572782224110901,-0.014509929873269822,-0.625,0.4414026492329791
NZL,2015,0.010000000000000009,-0.06999999999999984,-0.025329785271898775,84.80000000000018,0.012200404076804894,0.4414026492329791,-0.014556906942090109,-0.4249999999999998,0.24304652677650296
NZL,2016,-0.050000000000000044,0.010000000000000009,0.40714208572405,60.19999999999982,0.0029227576697472557,0.24304652677650296,0.22841347754720998,-0.024999999999999467,-0.03090575628800507
NZL,2017,0.08000000000000007,-0.050000000000000044,0.6185861145028122,114.10000000000036,0.006441580653953949,-0.03090575628800507,0.0022807544936900292,-0.27500000000000036,-0.001930014726680751
NOR,2002,-0.45999999999999996,-0.3400000000000003,1.1105569080229092,10.275000000000091,0.02959954937236109,-0.4734856892639304,0.19167193098166102,0.1666666666666603,-0.40585260863916506
NOR,2003,-0.19999999999999973,-0.45999999999999996,-3.526174649396781,10.224999999999909,0.012785173087797475,-0.40585260863916506,-1.002803653610031,0.25833333333333997,-0.3769541122617327
NOR,2004,0.33999999999999986,-0.19999999999999973,-0.309277657024408,-17.90000000000009,0.024573830264008834,-0.3769541122617327,-0.9080296200687794,0.5416666666666603,1.4465893239968404
NOR,2008,-0.10999999999999988,0.21999999999999975,-3.907494734784988,81.17500000000018,0.007100621549575692,0.16878002801410763,-0.5563270696091296,-0.8833333333333302,-1.7995559951530882
NOR,2012,0.21999999999999975,0.31000000000000005,1.6812582003303778,34.75,0.012767661300485678,0.3398217083741572,-0.4372717414831504,-0.39166666666665995,0.8994817500775242
