,Country Name,Country Code,year,Balance des transactions courantes en pourcentage du PIB,Cours des actions,"Importations de biens et services, volume",M3,Prix à la consommation,"Produit intérieur brut, volume",Taux de change nominal,Taux de chômage,tariff,tariff_lag1,delta_tariff
1459,Sweden,SWE,2007,8.278602815449915,20.3148930795101,8.864914241463511,43.21585683960182,47.46234680033328,3.2248568305183523,6.75773017086693,6.31666666666666,2.24,2.3,-0.0599999999999996
1460,Sweden,SWE,2008,7.968362090078498,-29.8600828085801,2.8310111206613677,43.50540599939272,49.66807443799238,-0.9231168426374682,6.59710500074157,6.35,1.72,2.24,-0.5200000000000002
1461,Sweden,SWE,2009,5.889257853393445,-9.59588872361459,-14.020388630312208,40.527190533583195,47.46522800740087,-4.255608459723032,7.65260470151829,8.48333333333334,1.85,1.72,0.1300000000000001
1462,Sweden,SWE,2010,5.895301948354287,30.653278465163,12.176403882633242,40.850730887269584,48.843956847507656,5.75075469070024,7.20219173724826,8.775,2.13,1.85,0.2799999999999998
1463,Sweden,SWE,2011,5.524478469349914,1.50829124568014,6.709679014940982,42.84913728302197,51.17473650629934,3.1638816304823623,6.48918810308049,7.95,1.59,2.13,-0.5399999999999998
1464,Sweden,SWE,2012,5.496455191694045,-0.881176427750297,0.5510699341690162,47.430480437405805,50.579821640447875,-0.4144131826528049,6.76893428932179,8.15,1.46,1.59,-0.1300000000000001
1465,Sweden,SWE,2013,4.7591020611906965,17.0824827209799,0.8750645265849535,46.28484178697351,50.09127984100317,1.1376493440319917,6.51300535855449,8.20833333333333,1.49,1.46,0.03
1466,Sweden,SWE,2014,3.6693181457498154,15.5352208319606,6.502743373869057,48.94761396070856,49.93358407461868,2.2957835049042945,6.85987996196436,8.1,2.03,1.49,0.5399999999999998
1467,Sweden,SWE,2015,2.9737669511568345,16.6027502487794,5.791844727195862,53.26890092894577,49.97660762750838,4.388245006654819,8.4293252232731,7.59166666666667,2.02,2.03,-0.0099999999999997
1468,Sweden,SWE,2016,2.2684402538376194,-4.58520695982578,5.630234206859486,58.36779277692411,50.98426924457799,2.1311879885136165,8.55645321303093,7.15,2.09,2.02,0.0699999999999998
1469,Sweden,SWE,2017,2.317891781703814,15.6467234480294,4.3923887553632115,64.315127624669,52.29546502004996,1.882827070157844,8.54703068040655,6.85833333333333,1.96,2.09,-0.1299999999999999
1470,Sweden,SWE,2018,2.41846424031648,0.523605201979239,4.181943087994861,65.53961532042943,53.37906543130863,1.7702547371753856,8.69041202169208,,1.83,1.96,-0.1299999999999999
1471,Sweden,SWE,2019,5.519583885714657,6.20299088576232,1.984218342352218,,54.22930937396518,2.608228991210878,9.45588466034569,6.90833333333333,1.84,1.83,0.01
1472,Sweden,SWE,2020,5.502384335239682,10.5995046023403,-6.301921452085937,,53.85119951650679,-1.9337845947792516,9.20972998227618,8.48333333333334,1.48,1.84,-0.3600000000000001
1473,Sweden,SWE,2021,6.264010060377563,37.0849427011843,13.384120327767764,,55.843642749626746,5.22586462304481,8.57694616843905,8.89166666666667,1.39,1.48,-0.09
1474,Sweden,SWE,2022,3.976809780550207,-11.3418683606321,9.80125000721302,,63.52988438109241,1.2554395220007166,10.1076997493569,7.48333333333333,1.33,1.39,-0.0599999999999998
